Security,NDDUUS Index,MXUS Index,SPBDUB3T Index
Field,PX_LAST,PX_LAST,PX_LAST
Date,,,
7/23/10,2589.073,1048.52,215.352
7/26/10,2618.261,1060.34,215.351
7/27/10,2614.746,1058.91,215.352
7/28/10,2596.444,1051.45,215.352
7/29/10,2584.976,1046.69,215.354
7/30/10,2586.09,1047.14,215.359
8/2/10,2642.698,1070.06,215.359
8/3/10,2629.947,1064.88,215.36
8/4/10,2647.464,1071.73,215.359
8/5/10,2644.421,1070.47,215.362
8/6/10,2635.428,1066.74,215.364
8/9/10,2649.688,1072.5,215.364
8/10/10,2633.193,1065.81,215.364
8/11/10,2560.061,1035.86,215.365
8/12/10,2546.967,1030.47,215.365
8/13/10,2537.002,1026.41,215.37
8/16/10,2537.514,1026.58,215.368
8/17/10,2569.516,1039.32,215.37
8/18/10,2573.523,1040.84,215.371
8/19/10,2530.612,1023.47,215.373
8/20/10,2521.69,1019.86,215.376
8/23/10,2511.386,1015.68,215.375
8/24/10,2474.829,1000.89,215.38
8/25/10,2483.386,1004.27,215.377
8/26/10,2464.191,996.49,215.379
8/27/10,2505.207,1012.89,215.384
8/30/10,2469.216,998.19,215.383
8/31/10,2469.51,998.28,215.385
9/1/10,2542.66,1027.77,215.387
9/2/10,2566.315,1037.27,215.39
9/3/10,2600.047,1050.89,215.394
9/6/10,2600.047,,
9/7/10,2570.454,1038.88,215.393
9/8/10,2587.222,1045.5,215.393
9/9/10,2599.349,1050.39,215.394
9/10/10,2612.205,1055.57,215.397
9/13/10,2642.081,1067.39,215.397
9/14/10,2640.684,1066.82,215.396
9/15/10,2650.178,1070.64,215.395
9/16/10,2649.886,1070.41,215.395
9/17/10,2652.528,1071.47,215.4
9/20/10,2692.639,1087.66,215.4
9/21/10,2685.741,1084.86,215.4
9/22/10,2673.527,1079.83,215.401
9/23/10,2652.338,1071.27,215.402
9/24/10,2707.954,1093.73,215.409
9/27/10,2692.927,1087.65,215.411
9/28/10,2706.87,1093.15,215.414
9/29/10,2701.156,1090.76,215.408
9/30/10,2692.778,1087.34,215.407
10/1/10,2704.804,1092.17,215.41
10/4/10,2683.209,1083.41,215.409
10/5/10,2738.473,1105.72,215.411
10/6/10,2736.554,1104.57,215.411
10/7/10,2732.516,1102.94,215.412
10/8/10,2749.535,1109.8,215.417
10/11/10,2750.168,1110.06,
10/12/10,2760.878,1114.38,215.415
10/13/10,2780.691,1122.27,215.416
10/14/10,2770.469,1118.15,215.416
10/15/10,2777.079,1120.81,215.42
10/18/10,2796.191,1128.52,215.421
10/19/10,2751.292,1110.4,215.42
10/20/10,2780.765,1122.18,215.421
10/21/10,2785.9,1124.21,215.423
10/22/10,2792.649,1126.93,215.427
10/25/10,2799.287,1129.61,215.427
10/26/10,2800.557,1130.12,215.428
10/27/10,2794.382,1127.53,215.428
10/28/10,2797.984,1128.92,215.431
10/29/10,2797.871,1128.87,215.435
11/1/10,2800.66,1130,215.434
11/2/10,2822.482,1138.8,215.434
11/3/10,2832.451,1142.69,215.436
11/4/10,2887.029,1164.56,215.438
11/5/10,2897.8,1168.86,215.44
11/8/10,2892.974,1166.8,215.44
11/9/10,2871.256,1157.79,215.441
11/10/10,2884.739,1163.08,215.443
11/11/10,2873.057,1158.37,
11/12/10,2838.481,1144.39,
11/15/10,2835.574,1143.17,215.445
11/16/10,2789.832,1124.51,215.445
11/17/10,2791.67,1125.12,215.445
11/18/10,2834.371,1142.32,215.445
11/19/10,2842.529,1145.57,215.449
11/22/10,2839.176,1144.18,215.448
11/23/10,2798.55,1127.77,215.447
11/24/10,2840.719,1144.73,215.448
11/25/10,2840.719,,
11/26/10,2820.043,1136.21,215.451
11/29/10,2816.64,1134.62,215.45
11/30/10,2799.07,1127.5,215.45
12/1/10,2859.695,1151.8,215.451
12/2/10,2895.7,1166.29,215.455
12/3/10,2903.987,1169.58,215.459
12/6/10,2900.871,1168.3,215.46
12/7/10,2902.183,1168.81,215.463
12/8/10,2912.086,1172.59,215.464
12/9/10,2922.802,1176.83,215.466
12/10/10,2940.302,1183.87,215.47
12/13/10,2940.632,1183.87,215.468
12/14/10,2943.68,1185.09,215.469
12/15/10,2928.654,1179.02,215.469
12/16/10,2947.185,1186.38,215.472
12/17/10,2950.89,1187.86,215.477
12/20/10,2958.55,1190.93,215.477
12/21/10,2976.388,1197.99,215.476
12/22/10,2986.288,1201.86,215.477
12/23/10,2981.778,1199.96,215.481
12/24/10,2981.778,,
12/27/10,2983.18,1200.52,215.482
12/28/10,2985.188,1201.31,215.484
12/29/10,2989.641,1202.95,215.483
12/30/10,2985.58,1201.29,215.485
12/31/10,2984.848,1201,215.484
1/3/11,3018.258,1214.41,215.48
1/4/11,3013.774,1212.59,215.481
1/5/11,3028.716,1218.49,215.48
1/6/11,3023.327,1216.02,215.479
1/7/11,3018.489,1214.07,215.481
1/10/11,3014.892,1212.62,215.481
1/11/11,3026.824,1217.42,215.482
1/12/11,3053.794,1228.18,215.482
1/13/11,3048.981,1226.24,215.484
1/14/11,3071.291,1235.19,215.488
1/17/11,3071.291,,
1/18/11,3076.391,1237.22,215.486
1/19/11,3044.633,1224.34,215.486
1/20/11,3040.165,1222.54,215.488
1/21/11,3046.878,1225.22,215.492
1/24/11,3064.749,1232.41,215.491
1/25/11,3066.071,1232.92,215.492
1/26/11,3080.284,1238.61,215.493
1/27/11,3086.984,1241.25,215.496
1/28/11,3032.353,1219.26,215.5
1/31/11,3055.505,1228.57,215.497
2/1/11,3106.251,1248.97,215.497
2/2/11,3098.468,1245.69,215.499
2/3/11,3105.664,1248.45,215.503
2/4/11,3114.098,1251.83,215.507
2/7/11,3133.434,1259.59,215.507
2/8/11,3147.25,1264.89,215.508
2/9/11,3138.772,1261.38,215.511
2/10/11,3141.642,1262.46,215.517
2/11/11,3159.6,1269.56,215.52
2/14/11,3168.286,1272.87,215.518
2/15/11,3157.51,1268.43,215.519
2/16/11,3177.952,1276.49,215.521
2/17/11,3188.205,1280.52,215.525
2/18/11,3193.882,1282.8,215.527
2/21/11,3193.882,,
2/22/11,3127.723,1256.21,215.524
2/23/11,3107.623,1248.1,215.523
2/24/11,3105.15,1246.91,215.523
2/25/11,3139.547,1260.49,215.525
2/28/11,3155.95,1267.03,215.523
3/1/11,3106.121,1247.02,215.525
3/2/11,3111.565,1249.07,215.527
3/3/11,3165.617,1270.72,215.528
3/4/11,3142.36,1261.38,215.532
3/7/11,3115.902,1250.73,215.533
3/8/11,3143.254,1261.54,215.534
3/9/11,3138.992,1259.71,215.538
3/10/11,3079.351,1235.77,215.543
3/11/11,3101.524,1244.42,215.544
3/14/11,3083.553,1237.17,215.543
3/15/11,3049.541,1223.51,215.542
3/16/11,2991.314,1200.12,215.543
3/17/11,3030.612,1215.87,215.544
3/18/11,3043.53,1221.05,215.546
3/21/11,3088.894,1239.24,215.545
3/22/11,3078.025,1234.78,215.545
3/23/11,3086.957,1238.35,215.547
3/24/11,3116.301,1250.1,215.55
3/25/11,3126.89,1254.35,215.55
3/28/11,3118.067,1250.81,215.55
3/29/11,3140.833,1259.73,215.549
3/30/11,3163.027,1268.53,215.551
3/31/11,3158.288,1266.63,215.55
4/1/11,3174.967,1273.31,215.555
4/4/11,3176.487,1273.82,215.558
4/5/11,3176.196,1273.69,215.555
4/6/11,3183.506,1276.26,215.559
4/7/11,3178.695,1274.3,215.561
4/8/11,3166.182,1269.28,215.561
4/11/11,3157.382,1265.74,215.56
4/12/11,3132.515,1255.76,215.559
4/13/11,3134.669,1256.52,215.56
4/14/11,3134.916,1256.6,215.557
4/15/11,3147.662,1261.71,215.559
4/18/11,3112.937,1247.78,215.56
4/19/11,3130.658,1254.86,215.559
4/20/11,3173.636,1272.07,215.562
4/21/11,3190.416,1278.77,215.562
4/22/11,3190.416,,
4/25/11,3185.19,1276.67,215.563
4/26/11,3213.75,1288.12,215.563
4/27/11,3234.456,1296.26,215.563
4/28/11,3246.032,1300.83,215.566
4/29/11,3253.893,1303.97,
5/2/11,3248.736,1301.91,215.567
5/3/11,3236.286,1296.91,215.568
5/4/11,3214.365,1287.97,215.568
5/5/11,3185.82,1276.5,215.569
5/6/11,3198.623,1281.52,215.569
5/9/11,3213.887,1287.63,215.569
5/10/11,3239.999,1298.07,215.568
5/11/11,3205.371,1283.69,215.569
5/12/11,3220.94,1289.83,215.569
5/13/11,3194.943,1279.39,215.569
5/16/11,3174.63,1271.2,215.569
5/17/11,3173.554,1270.54,215.568
5/18/11,3202.488,1281.97,215.567
5/19/11,3209.56,1284.73,215.568
5/20/11,3185.784,1275.21,215.568
5/23/11,3147.255,1259.77,215.568
5/24/11,3144.382,1258.62,215.567
5/25/11,3155.427,1262.98,215.567
5/26/11,3169.118,1268.25,215.567
5/27/11,3183.038,1273.62,215.569
5/30/11,3183.038,,
5/31/11,3216.521,1287.01,215.568
6/1/11,3144.09,1257.93,215.57
6/2/11,3140.674,1256.52,215.571
6/3/11,3110.003,1244.21,215.572
6/6/11,3076.034,1230.6,215.573
6/7/11,3073.706,1229.64,215.572
6/8/11,3060.91,1224.33,215.573
6/9/11,3083.026,1233.18,215.572
6/10/11,3039.665,1215.82,215.573
6/13/11,3041.269,1216.19,215.572
6/14/11,3079.853,1231.57,215.572
6/15/11,3026.211,1210.08,215.572
6/16/11,3029.935,1211.43,215.573
6/17/11,3038.144,1214.71,215.575
6/20/11,3054.571,1221.27,215.576
6/21/11,3097.207,1238.22,215.576
6/22/11,3078.148,1230.56,215.578
6/23/11,3070.561,1227.53,215.578
6/24/11,3035.01,1213.32,215.578
6/27/11,3062.452,1224.29,215.577
6/28/11,3103.05,1240.3,215.577
6/29/11,3129.153,1250.62,215.578
6/30/11,3160.451,1263.13,215.576
7/1/11,3206.162,1281.28,215.576
7/4/11,3206.162,,
7/5/11,3203.191,1280.07,215.578
7/6/11,3207.275,1281.38,215.579
7/7/11,3240.771,1294.71,215.575
7/8/11,3218.865,1285.96,215.576
7/11/11,3159.811,1262.35,215.576
7/12/11,3145.711,1256.72,215.577
7/13/11,3156.004,1260.75,215.58
7/14/11,3134.053,1251.96,215.577
7/15/11,3153.239,1259.63,215.578
7/18/11,3126.801,1249.03,215.578
7/19/11,3178.149,1269.54,215.577
7/20/11,3176.577,1268.79,215.578
7/21/11,3218.915,1285.64,215.575
7/22/11,3222.79,1287.17,215.574
7/25/11,3204.176,1279.73,215.573
7/26/11,3191.835,1274.79,215.571
7/27/11,3126.309,1248.57,215.569
7/28/11,3116.996,1244.77,215.569
7/29/11,3097.855,1237.13,215.563
8/1/11,3085.216,1232.08,215.563
8/2/11,3005.387,1200.2,215.576
8/3/11,3021.2,1206.21,215.581
8/4/11,2874.736,1147.7,215.583
8/5/11,2870.953,1146.18,215.582
8/8/11,2678.207,1069.12,215.579
8/9/11,2806.788,1120.43,215.58
8/10/11,2686.88,1072.25,215.582
8/11/11,2811.782,1121.96,215.582
8/12/11,2827.026,1128.02,215.582
8/15/11,2889.181,1152.76,215.583
8/16/11,2861.006,1141.38,215.583
8/17/11,2863.149,1142.01,215.583
8/18/11,2734.577,1090.69,215.584
8/19/11,2692.912,1074.06,215.584
8/22/11,2693.154,1074.16,215.584
8/23/11,2785.753,1111.09,215.583
8/24/11,2822.377,1125.59,215.585
8/25/11,2777.699,1107.75,215.585
8/26/11,2821.524,1125.12,215.584
8/29/11,2902.271,1157.21,215.584
8/30/11,2910.146,1160.15,215.579
8/31/11,2924.323,1165.71,215.583
9/1/11,2889.881,1151.91,215.583
9/2/11,2816.756,1122.73,215.582
9/5/11,2816.756,,
9/6/11,2796.563,1114.66,215.582
9/7/11,2877.764,1146.85,215.583
9/8/11,2847.67,1134.83,215.584
9/9/11,2771.844,1104.6,215.584
9/12/11,2790.885,1112.14,215.583
9/13/11,2817.539,1122.5,215.584
9/14/11,2856.026,1137.82,215.584
9/15/11,2904.634,1157.04,215.584
9/16/11,2920.404,1163.31,215.585
9/19/11,2892.536,1152.21,215.584
9/20/11,2886.568,1149.8,215.584
9/21/11,2802.568,1116.32,215.584
9/22/11,2711.789,1080.15,215.585
9/23/11,2728.488,1086.71,215.584
9/26/11,2789.832,1111.14,215.585
9/27/11,2820.346,1123.29,215.584
9/28/11,2761.688,1099.7,215.584
9/29/11,2782.099,1107.78,215.584
9/30/11,2712.721,1080.16,215.583
10/3/11,2633.813,1048.7,215.583
10/4/11,2693.72,1072.45,215.584
10/5/11,2743.501,1091.9,215.585
10/6/11,2794.999,1112.33,215.585
10/7/11,2771.888,1103.11,215.585
10/10/11,2866.32,1140.69,
10/11/11,2867.936,1141.32,215.583
10/12/11,2896.017,1152.37,215.582
10/13/11,2888.915,1149.48,215.582
10/14/11,2939.668,1169.67,215.582
10/17/11,2882.356,1146.84,215.581
10/18/11,2940.918,1170.14,215.582
10/19/11,2903.535,1155.14,215.583
10/20/11,2916.083,1160.11,215.584
10/21/11,2971.609,1182.18,215.585
10/24/11,3012.135,1198.3,215.585
10/25/11,2951.51,1174.18,215.585
10/26/11,2982.008,1186.3,215.585
10/27/11,3083.574,1226.65,215.584
10/28/11,3085.133,1227.24,215.585
10/31/11,3009.527,1197.16,215.585
11/1/11,2925.766,1163.84,215.585
11/2/11,2972.411,1182.33,215.585
11/3/11,3028.46,1204.45,215.586
11/4/11,3011.382,1197.65,215.587
11/7/11,3029.832,1204.93,215.586
11/8/11,3066.045,1218.83,215.586
11/9/11,2953.367,1173.96,215.586
11/10/11,2977.802,1183.57,215.586
11/11/11,3035.937,1206.68,
11/14/11,3007.83,1195.4,215.586
11/15/11,3022.858,1201.24,215.586
11/16/11,2973.645,1181.44,215.586
11/17/11,2923.099,1161.34,215.587
11/18/11,2921.413,1160.62,215.587
11/21/11,2867.498,1139.13,215.586
11/22/11,2855.873,1134.46,215.585
11/23/11,2792.691,1109.34,215.586
11/24/11,2792.691,,
11/25/11,2785.608,1106.4,215.586
11/28/11,2867.265,1138.72,215.586
11/29/11,2874.339,1141.26,215.587
11/30/11,2998.709,1190.52,215.588
12/1/11,2993.296,1188.35,215.588
12/2/11,2993.21,1188.28,215.587
12/5/11,3023.777,1200.38,215.588
12/6/11,3026.458,1201.42,215.587
12/7/11,3032.362,1203.53,215.587
12/8/11,2967.827,1177.86,215.588
12/9/11,3017.799,1197.69,215.587
12/12/11,2973.039,1179.88,215.587
12/13/11,2946.772,1169.29,215.587
12/14/11,2912.659,1155.67,215.587
12/15/11,2922.546,1159.5,215.587
12/16/11,2933.158,1163.7,215.587
12/19/11,2898.302,1149.86,215.587
12/20/11,2985.151,1184.19,215.588
12/21/11,2990.796,1186.41,215.588
12/22/11,3016.195,1196.28,215.587
12/23/11,3043.18,1206.97,215.587
12/26/11,3043.18,,
12/27/11,3043.786,1207.16,215.587
12/28/11,3005.518,1191.8,215.588
12/29/11,3037.755,1204.55,215.588
12/30/11,3025.486,1199.65,215.586
1/2/12,3025.486,,
1/3/12,3072.13,1218.12,215.586
1/4/12,3073.386,1218.44,215.587
1/5/12,3083.483,1222.44,215.587
1/6/12,3077.092,1219.6,215.586
1/9/12,3084.317,1222.44,215.586
1/10/12,3112.352,1233.54,215.586
1/11/12,3114.145,1234.16,215.586
1/12/12,3122.174,1237.32,215.583
1/13/12,3106.916,1231.28,215.584
1/16/12,3106.916,,
1/17/12,3117.925,1235.64,215.584
1/18/12,3153.311,1249.53,215.585
1/19/12,3169.037,1255.74,215.584
1/20/12,3170.636,1256.35,215.584
1/23/12,3172.334,1257.01,215.583
1/24/12,3169.595,1255.9,215.584
1/25/12,3197.88,1267.09,215.584
1/26/12,3179.866,1259.92,215.582
1/27/12,3175.641,1258.19,215.582
1/30/12,3167.956,1255.12,215.581
1/31/12,3166.897,1254.7,215.582
2/1/12,3196.904,1266.4,215.581
2/2/12,3201.259,1268.06,215.578
2/3/12,3248.396,1286.62,215.582
2/6/12,3247.646,1286.31,215.582
2/7/12,3253.821,1288.73,215.583
2/8/12,3261.432,1291.44,215.583
2/9/12,3267.182,1293.7,215.58
2/10/12,3244.052,1284.53,215.582
2/13/12,3266.468,1293.19,215.58
2/14/12,3264.176,1292.16,215.577
2/15/12,3248.18,1285.53,215.58
2/16/12,3285.187,1300.06,215.584
2/17/12,3291.875,1302.66,215.589
2/20/12,3291.875,,
2/21/12,3293.306,1303.21,215.589
2/22/12,3283.04,1299.09,215.589
2/23/12,3298.098,1304.9,215.587
2/24/12,3303.924,1307.09,215.585
2/27/12,3307.92,1308.58,215.583
2/28/12,3319.201,1312.9,215.586
2/29/12,3304.001,1306.74,215.588
3/1/12,3325.337,1315.12,215.59
3/2/12,3314.811,1310.92,215.593
3/5/12,3301.307,1305.53,215.592
3/6/12,3249.762,1285.11,215.593
3/7/12,3273.571,1294.26,215.593
3/8/12,3306.536,1307.2,215.594
3/9/12,3318.213,1311.82,215.595
3/12/12,3317.924,1311.65,215.594
3/13/12,3378.59,1335.32,215.593
3/14/12,3373.734,1333.36,215.593
3/15/12,3393.984,1341.35,215.594
3/16/12,3397.929,1342.9,215.595
3/19/12,3411.152,1348.11,215.595
3/20/12,3400.039,1343.71,215.594
3/21/12,3394.554,1341.51,215.597
3/22/12,3369.979,1331.75,215.6
3/23/12,3380.806,1336.03,215.601
3/26/12,3427.278,1354.4,215.602
3/27/12,3417.227,1350.33,215.602
3/28/12,3400.146,1343.32,215.603
3/29/12,3395.361,1341.4,215.607
3/30/12,3408.231,1346.48,215.605
4/2/12,3434.221,1356.69,215.605
4/3/12,3421.583,1351.48,215.603
4/4/12,3386.171,1337.47,215.602
4/5/12,3385.036,1336.7,215.606
4/6/12,3385.036,,215.606
4/9/12,3347.087,1321.69,215.605
4/10/12,3289.108,1298.79,215.604
4/11/12,3314.278,1308.6,215.604
4/12/12,3360.194,1326.71,215.605
4/13/12,3319.172,1310.5,215.607
4/16/12,3316.463,1309.43,215.608
4/17/12,3367.508,1329.58,215.608
4/18/12,3354.447,1324.42,215.611
4/19/12,3335.241,1316.79,215.613
4/20/12,3339.216,1318.34,215.613
4/23/12,3310.95,1307.16,215.612
4/24/12,3322.334,1311.66,215.61
4/25/12,3369.146,1330.01,215.609
4/26/12,3391.976,1338.96,215.609
4/27/12,3399.879,1342.06,215.612
4/30/12,3386.49,1336.75,215.611
5/1/12,3405.08,1344.09,215.614
5/2/12,3397.252,1340.9,215.616
5/3/12,3369.537,1329.8,215.617
5/4/12,3315.021,1308.26,215.618
5/7/12,3316.608,1308.87,215.617
5/8/12,3302.886,1303.33,215.617
5/9/12,3281.566,1294.66,215.617
5/10/12,3290.662,1297.99,215.616
5/11/12,3280.209,1293.77,215.618
5/14/12,3243.598,1279.23,215.618
5/15/12,3225.083,1271.78,215.618
5/16/12,3211.312,1266.06,215.619
5/17/12,3161.411,1246.28,215.619
5/18/12,3137.389,1236.8,215.623
5/21/12,3189.361,1257.27,215.623
5/22/12,3190.604,1257.75,215.624
5/23/12,3196.424,1260,215.624
5/24/12,3201.036,1261.68,215.624
5/25/12,3194.612,1259.14,215.627
5/28/12,3194.612,,
5/29/12,3230.145,1273.01,215.627
5/30/12,3183.928,1254.52,215.63
5/31/12,3175.948,1251.29,215.631
6/1/12,3096.21,1219.84,215.631
6/4/12,3095.891,1219.69,215.63
6/5/12,3115.182,1227.27,215.63
6/6/12,3187.471,1255.52,215.63
6/7/12,3185.795,1254.82,215.632
6/8/12,3211.568,1264.95,215.633
6/11/12,3170.085,1248.57,215.633
6/12/12,3206.992,1263.09,215.63
6/13/12,3184.326,1253.84,215.63
6/14/12,3217.886,1267.03,215.63
6/15/12,3251.295,1280.19,215.634
6/18/12,3257.335,1282.54,215.635
6/19/12,3289.516,1295.17,215.637
6/20/12,3284.3,1293.08,215.637
6/21/12,3210.71,1263.97,215.638
6/22/12,3233.58,1272.97,215.639
6/25/12,3182.261,1252.66,215.638
6/26/12,3197.979,1258.85,215.638
6/27/12,3226.306,1269.76,215.638
6/28/12,3218.806,1266.76,215.643
6/29/12,3299.798,1298.66,215.642
7/2/12,3308.508,1302.03,215.642
7/3/12,3330.903,1310.64,215.641
7/4/12,3330.903,1310.64,
7/5/12,3316.179,1304.84,215.64
7/6/12,3285.261,1292.36,215.644
7/9/12,3279.312,1290.01,215.644
7/10/12,3252.281,1279.37,215.642
7/11/12,3251.447,1278.93,215.642
7/12/12,3235.564,1272.68,215.64
7/13/12,3288.402,1293.44,215.643
7/16/12,3280.592,1290.37,215.645
7/17/12,3304.945,1299.95,215.645
7/18/12,3327.362,1308.63,215.647
7/19/12,3337.021,1312.34,215.65
7/20/12,3303.367,1299.09,215.65
7/23/12,3273.66,1287.38,215.648
7/24/12,3243.807,1275.64,215.646
7/25/12,3243.272,1275.41,215.647
7/26/12,3296.818,1296.44,215.649
7/27/12,3360.28,1321.33,215.651
7/30/12,3358.47,1320.59,215.652
7/31/12,3343.314,1314.63,215.653
8/1/12,3333.192,1310.5,215.655
8/2/12,3308.906,1300.88,215.657
8/3/12,3372,1325.57,215.66
8/6/12,3380.25,1328.79,215.659
8/7/12,3398.322,1335.88,215.655
8/8/12,3401.043,1336.68,215.654
8/9/12,3403.651,1337.3,215.653
8/10/12,3411.505,1340.36,215.657
8/13/12,3407.159,1338.48,215.656
8/14/12,3407.305,1338.37,215.656
8/15/12,3412.997,1340.3,215.657
8/16/12,3437.719,1349.94,215.659
8/17/12,3444.227,1352.49,215.661
8/20/12,3444.014,1352.38,215.66
8/21/12,3432.334,1347.76,215.66
8/22/12,3433.269,1348.07,215.661
8/23/12,3406.255,1337.44,215.662
8/24/12,3427.998,1345.84,215.664
8/27/12,3426.192,1345.12,215.664
8/28/12,3424.231,1344.3,215.664
8/29/12,3427.736,1345.46,215.664
8/30/12,3401.717,1335.12,215.667
8/31/12,3419.105,1341.92,215.67
9/3/12,3419.105,,
9/4/12,3415.873,1340.64,215.668
9/5/12,3412.992,1339.28,215.668
9/6/12,3482.751,1366.52,215.669
9/7/12,3497.728,1372.35,215.671
9/10/12,3476.081,1363.8,215.672
9/11/12,3486.587,1367.91,215.672
9/12/12,3494.757,1370.86,215.673
9/13/12,3550.859,1392.74,215.674
9/14/12,3566.283,1398.79,215.676
9/17/12,3553.937,1393.9,215.679
9/18/12,3549.027,1391.95,215.678
9/19/12,3553.502,1393.65,215.678
9/20/12,3550.682,1392.41,215.681
9/21/12,3550.809,1392.45,215.684
9/24/12,3542.487,1389.18,215.686
9/25/12,3504.864,1374.32,215.686
9/26/12,3485.371,1366.48,215.688
9/27/12,3519.505,1379.76,215.69
9/28/12,3504.625,1373.92,215.685
10/1/12,3513.459,1377.31,215.684
10/2/12,3517.277,1378.78,215.681
10/3/12,3530.176,1383.63,215.683
10/4/12,3555.269,1393.45,215.679
10/5/12,3554.788,1392.95,215.684
10/8/12,3542.59,1388.16,
10/9/12,3507.636,1374.44,215.682
10/10/12,3486.111,1365.93,215.682
10/11/12,3488.006,1366.52,215.681
10/12/12,3477.625,1362.43,215.684
10/15/12,3505.177,1373.22,215.685
10/16/12,3541.255,1387.36,215.685
10/17/12,3555.89,1392.98,215.685
10/18/12,3548.051,1389.88,215.688
10/19/12,3489.717,1367,215.692
10/22/12,3491,1367.49,215.692
10/23/12,3441.296,1348.04,215.692
10/24/12,3431.141,1344.05,215.692
10/25/12,3441.076,1347.93,215.692
10/26/12,3437.894,1346.68,215.696
10/29/12,3437.894,,215.695
10/30/12,3437.894,,
10/31/12,3439.931,1347.36,215.699
11/1/12,3478.72,1362.48,215.704
11/2/12,3446.007,1349.66,215.704
11/5/12,3453.203,1352.38,215.702
11/6/12,3480.368,1363,215.701
11/7/12,3400.649,1330.98,215.703
11/8/12,3359.076,1314.7,215.703
11/9/12,3364.973,1316.96,215.705
11/12/12,3365.36,1317.11,
11/13/12,3352.288,1311.71,215.703
11/14/12,3306.417,1293.41,215.705
11/15/12,3300.583,1291.07,215.711
11/16/12,3317.834,1297.73,215.714
11/19/12,3383.649,1323.37,215.713
11/20/12,3386.344,1324.35,215.711
11/21/12,3394.368,1327.47,215.711
11/22/12,3394.368,,
11/23/12,3438.569,1344.63,215.714
11/26/12,3431.718,1341.92,215.713
11/27/12,3414.654,1335.17,215.714
11/28/12,3442.238,1345.67,215.716
11/29/12,3457.887,1351.63,215.719
11/30/12,3459.29,1352.17,215.722
12/3/12,3442.752,1345.7,215.721
12/4/12,3436.987,1343.39,215.719
12/5/12,3443.723,1345.71,215.72
12/6/12,3455.67,1350.24,215.72
12/7/12,3466.031,1354.22,215.724
12/10/12,3467.587,1354.79,215.726
12/11/12,3489.707,1363.43,215.729
12/12/12,3490.837,1363.63,215.731
12/13/12,3469.24,1354.91,215.733
12/14/12,3455.217,1349.35,215.736
12/17/12,3495.366,1365.01,215.738
12/18/12,3535.827,1380.81,215.735
12/19/12,3510.547,1370.9,215.735
12/20/12,3530.095,1378.33,215.736
12/21/12,3497.232,1365.43,215.736
12/24/12,3489.324,1362.2,215.735
12/25/12,3489.324,,
12/26/12,3472.077,1355.42,215.735
12/27/12,3468.595,1353.89,215.738
12/28/12,3431.248,1339.21,215.742
12/31/12,3489.345,1361.88,215.737
1/1/13,3489.345,,
1/2/13,3577.998,1396.31,215.732
1/3/13,3571.351,1393.71,215.732
1/4/13,3589.354,1400.74,215.734
1/7/13,3578.174,1396.37,215.734
1/8/13,3568.012,1392.08,215.735
1/9/13,3579.148,1396.41,215.737
1/10/13,3605.487,1406.69,215.735
1/11/13,3606.145,1406.84,215.735
1/14/13,3602.868,1405.57,215.732
1/15/13,3607.308,1407.3,215.728
1/16/13,3607.317,1407.18,215.731
1/17/13,3627.857,1415.19,215.733
1/18/13,3640.016,1419.91,215.737
1/21/13,3640.016,,
1/22/13,3656.799,1426.42,215.739
1/23/13,3661.951,1428.41,215.739
1/24/13,3663.037,1428.8,215.738
1/25/13,3683.788,1436.89,215.741
1/28/13,3677.55,1434.43,215.743
1/29/13,3694.61,1441.04,215.744
1/30/13,3681.147,1435.53,215.743
1/31/13,3672.62,1432.15,215.743
2/1/13,3708.875,1446.27,215.744
2/4/13,3666.263,1429.63,215.744
2/5/13,3704.636,1444.48,215.744
2/6/13,3707.203,1445.36,215.744
2/7/13,3701.012,1442.55,215.745
2/8/13,3722.803,1451.04,215.745
2/11/13,3720.265,1450,215.743
2/12/13,3725.689,1452.06,215.743
2/13/13,3729.13,1452.95,215.74
2/14/13,3731.942,1453.93,215.737
2/15/13,3727.86,1452.24,215.741
2/18/13,3727.86,,
2/19/13,3754.577,1462.49,215.739
2/20/13,3707.463,1444.09,215.74
2/21/13,3683.695,1434.61,215.74
2/22/13,3716.798,1447.37,215.742
2/25/13,3649.928,1421.32,215.744
2/26/13,3672.661,1430.03,215.746
2/27/13,3719.968,1448.21,215.747
2/28/13,3717.215,1447.09,215.749
3/1/13,3725.397,1450.25,215.751
3/4/13,3742.501,1456.89,215.753
3/5/13,3778.474,1470.86,215.754
3/6/13,3783.338,1472.48,215.753
3/7/13,3790.967,1475.35,215.752
3/8/13,3808.008,1481.91,215.755
3/11/13,3819.975,1486.47,215.755
3/12/13,3811.073,1482.94,215.755
3/13/13,3816.787,1484.81,215.758
3/14/13,3838.418,1493.21,215.759
3/15/13,3831.852,1490.66,215.762
3/18/13,3810.859,1482.44,215.762
3/19/13,3801.323,1478.71,215.763
3/20/13,3827.354,1488.82,215.764
3/21/13,3795.916,1476.57,215.764
3/22/13,3822.747,1487.01,215.766
3/25/13,3809.709,1481.94,215.766
3/26/13,3840.314,1493.5,215.766
3/27/13,3839.485,1493.08,215.766
3/28/13,3855.319,1499.23,215.769
3/29/13,3855.319,,
4/1/13,3837.953,1492.42,215.768
4/2/13,3856.274,1499.53,215.769
4/3/13,3815.866,1483.64,215.77
4/4/13,3831.628,1489.7,215.77
4/5/13,3815.981,1483.61,215.773
4/8/13,3840.786,1492.92,215.772
